ds,yhat,yhat_lower,yhat_upper
2024-07-23,2573.8612840957885,526.2080025008034,4701.707883662534
2024-07-24,5015.060120275851,2874.522514775877,7044.893291995503
2024-07-25,6617.014201431663,4401.6247943037415,8668.85961545688
2024-07-26,7473.138116870625,5322.08230500878,9648.998008088185
2024-07-27,5632.816482009226,3486.283624362873,7647.937654461251
2024-07-28,4197.433867538952,1862.9656815876801,6317.0053318336
2024-07-29,2886.2920828041647,869.6127565664881,5014.3811214108755
2024-07-30,3268.0190709459853,1218.044081505366,5482.888632656567
2024-07-31,4290.490240587307,2067.882738086381,6483.190865955088
2024-08-01,5334.551572531059,3302.2841564067485,7738.940196181981
2024-08-02,5679.826564214034,3565.196391451423,7905.330018406841
2024-08-03,4503.768462672,2285.9232377007606,6682.590390086088
2024-08-04,5182.677171006591,2969.7578821730503,7355.362652195333
2024-08-05,4039.875744500753,1767.9308858418565,6112.185967465343
2024-08-06,2467.522941972984,322.17280234707727,4585.994628941012
2024-08-07,2319.8800521271514,168.55299571955234,4351.632277539043
2024-08-08,3404.891469477543,1288.4320072215526,5413.451296611315
2024-08-09,5711.784697274307,3531.3677206551683,7916.0123435429705
2024-08-10,6518.802658464156,4287.143034569403,8795.705624818718
2024-08-11,3562.8735185145006,1267.8436289427866,5698.15426749048
2024-08-12,5010.0527927936855,2871.1491310317833,7180.8892308158665
2024-08-13,2811.6244519971688,729.7858325474537,4936.567115744473
2024-08-14,3829.683887438414,1741.7068537103194,5930.072167707555
2024-08-15,5586.851861408511,3466.8810009240965,7822.0640214512905
2024-08-16,5014.350015132169,2847.921381177009,7139.194231178212
2024-08-17,3107.2741049689384,815.7622839177569,5095.717827950398
2024-08-18,2413.7505267269344,335.60539409156837,4732.488577056628
2024-08-19,2754.424285725596,701.8898615486385,4816.794087919627
2024-08-20,2550.686923686583,410.99722700534835,4549.320978642697
2024-08-21,3001.992632677431,728.2837491374694,5213.978249734179
2024-08-22,2465.409181180652,357.47547501708465,4611.975204496699
2024-08-23,2422.383035773517,172.08497877009088,4559.691605405638
2024-08-24,2364.7229906280168,326.5061920177876,4563.395453806129
2024-08-25,3000.234246646505,804.6618225924543,5239.195259679787
2024-08-26,4914.43325559529,2741.42860088669,7128.828437611444
2024-08-27,3448.738658017903,1263.1271701109595,5661.851064207791
2024-08-28,2552.261208229128,480.61617411808146,4671.612487753169
2024-08-29,2576.3877765633188,574.9518850354307,4825.1335118321895
2024-08-30,2939.6863297849977,778.6321491262107,4927.783191520458
2024-08-31,2645.8409823546717,403.4387465041665,4763.398179049269
2024-09-01,13037.018978925098,10878.279323433208,15115.433702063443
2024-09-02,3660.491714705081,1471.1221243045457,5723.505049840728
2024-09-03,4511.733957219843,2493.483802818926,6566.547508955362
2024-09-04,4246.220723342905,2035.5925030608644,6315.640763748915
2024-09-05,4670.4204915191785,2315.9088731960146,6821.800428112799
2024-09-06,4181.7801282027385,1878.0499242200035,6432.050054947287
2024-09-07,4181.095215048576,2174.8825715985618,6398.690346047081
2024-09-08,9078.961406516117,6726.236336983918,11211.2287345218
2024-09-09,9425.936545186672,7372.802019799905,11594.334137457554
2024-09-10,3681.4045901133027,1503.5039461145223,5819.13450641978
2024-09-11,3828.3421506505492,1603.4460449458347,5874.440871566656
2024-09-12,5612.622886263467,3638.778075797785,7813.6556398945295
2024-09-13,5042.156955108323,2873.5496935001174,7036.0037273181715
2024-09-14,4079.4524643950435,1936.1653704153969,6320.684808783525
2024-09-15,6070.9076601934,3981.987276824271,8182.203021136252
2024-09-16,3399.082491319524,1149.8490106499983,5547.779180485597
2024-09-17,4749.536278307841,2535.3316258044747,6768.968779632972
2024-09-18,4244.037018669108,2014.0908792900968,6250.966504222524
2024-09-19,4114.986953453896,1833.5833229398527,6097.66050505409
2024-09-20,5109.343160561115,2950.7282518753846,7239.301725327329
2024-09-21,6155.951267980129,4027.19646124257,8409.27047956384
2024-09-22,5998.101636424357,3766.985868759935,8228.952968130969
2024-09-23,3300.1421564771836,1213.3986534541662,5446.592637094626
2024-09-24,6141.358181894498,3826.4119891979726,8186.416972249798
2024-09-25,3859.4450171076483,1695.938131861262,6084.755851877823
2024-09-26,3890.2746051053646,1732.2769584718144,6256.866074040778
2024-09-27,3659.678669079607,1448.9788944812683,5931.375645957285
2024-09-28,7722.772549433824,5514.282670020387,9951.847557147421
2024-09-29,9649.564238754305,7537.752841717095,11848.418199914164
2024-09-30,3099.9628985146246,1003.0432412733362,5510.763836989365
2024-10-01,4548.54841599153,2542.9873042104305,6750.915522237225
2024-10-02,4061.8745663548807,1944.5949641086652,6296.183210184158
2024-10-03,3489.1024509708895,1207.8961905840658,5488.79346451086
2024-10-04,4294.828717599648,2125.753582337871,6523.22104185201
2024-10-05,2929.8223817498433,817.6079911361155,5170.555891781313
